species,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,individualCount
Castalius rosimon,23.664007,87.152013,2020-09-25,PRESENT,32
Castalius rosimon,24.43,92.35,2020-09-17,PRESENT,164
Castalius rosimon,24.479795,92.28598,2016-01-26,PRESENT,25
Castalius rosimon,24.833689,92.78196,2018-05-19,PRESENT,132
Castalius rosimon,25.482,92.625954,2012-11-18,PRESENT,125
Castalius rosimon,25.549652,93.520561,2015-11-29,PRESENT,142
Castalius rosimon,26.169373,90.628746,2018-02-08,PRESENT,171
Castalius rosimon,26.483828,90.541954,2017-07-23,PRESENT,86
Castalius rosimon,26.521458,88.719557,2016-02-06,PRESENT,25
Castalius rosimon,26.726105,91.187057,2017-10-24,PRESENT,30
Castalius rosimon,26.7623,94.1886,2022-12-06,PRESENT,188
Castalius rosimon,26.764982,91.719589,2015-10-28,PRESENT,78
Castalius rosimon,26.9829,94.2995,2021-09-19,PRESENT,134
Castalius rosimon,27.1276,93.7392,2022-09-13,PRESENT,199
Castalius rosimon,29.897064,79.608444,2017-06-19,PRESENT,3
Castalius rosimon,30.435833,77.665558,2016-11-23,PRESENT,17
Castianeira zetes,9.952281,76.311378,2015-01-10,PRESENT,194
Castianeira zetes,14.344477,75.729233,2015-02-18,PRESENT,107
Castilla elastica,11.842961,75.665031,2013-04-15,PRESENT,163
Casuarina equisetifolia,8.726389,77.1225,2020-07-03,PRESENT,179
Casuarina equisetifolia,21.401175,77.31749,2016-06-30,PRESENT,173
Casuarina equisetifolia,25.2297,75.8347,2022-04-23,PRESENT,203
Cataglyphis longipedem,25.086132,82.753593,2015-12-11,PRESENT,40
Catapaecilma major,26.647336,89.548337,2019-03-22,PRESENT,64
Cataulacus taprobanae,13.066,77.5773,2023-08-10,PRESENT,18
Cataulacus taprobanae,13.566339,75.134214,2023-04-28,PRESENT,18
Catharanthus roseus,8.589695,76.880808,2020-10-07,PRESENT,183
Catharanthus roseus,8.834219,76.650613,2020-10-18,PRESENT,141
Catharanthus roseus,9.385273,76.574986,2020-09-18,PRESENT,145
Catharanthus roseus,9.498067,76.338852,2015-02-12,PRESENT,175
Catharanthus roseus,9.950614,76.254113,2020-11-24,PRESENT,90
Catharanthus roseus,10.505201,76.269635,2020-09-18,PRESENT,77
Catharanthus roseus,12.090468,78.009712,2020-03-17,PRESENT,11
Catharanthus roseus,20.18396,85.617307,2023-11-09,PRESENT,6
Catharanthus roseus,21.254801,80.404831,2023-12-10,PRESENT,70
Catharanthus roseus,22.681166,88.352076,2023-11-10,PRESENT,12
Catharanthus roseus,22.681172,88.352076,2023-11-14,PRESENT,82
Catharanthus roseus,25.435801,81.846311,2022-05-20,PRESENT,69
Catharanthus roseus,26.188612,91.752464,2017-10-26,PRESENT,147
Catharanthus roseus,26.219778,94.476898,2017-10-15,PRESENT,85
Catochrysops panormus,27.390108,93.757623,2018-09-22,PRESENT,5
Catochrysops panormus,27.390718,93.756984,2018-09-21,PRESENT,39
Catochrysops strabo,11.016845,76.955832,2021-01-11,PRESENT,112
Catochrysops strabo,11.687405,78.180668,2021-03-31,PRESENT,79
Catochrysops strabo,12.758901,78.218536,2014-04-12,PRESENT,151
Catochrysops strabo,14.338222,75.708839,2015-04-03,PRESENT,173
Catochrysops strabo,14.606078,74.848429,2019-01-09,PRESENT,190
Catochrysops strabo,17.680464,74.018261,2020-12-19,PRESENT,205
Catochrysops strabo,18.980478,73.262711,2014-04-01,PRESENT,157
Catochrysops strabo,18.995218,73.258842,2019-01-01,PRESENT,197
Catochrysops strabo,20.1977,85.4401,2024-03-14,PRESENT,11
Catochrysops strabo,21.414894,72.682401,2021-07-17,PRESENT,28
Catochrysops strabo,22.194485,88.183578,2019-04-28,PRESENT,5
Catochrysops strabo,22.669635,88.361571,2018-03-08,PRESENT,116
Catochrysops strabo,22.708983,87.860349,2018-12-25,PRESENT,178
Catochrysops strabo,22.727876,87.867251,2019-05-02,PRESENT,19
Catochrysops strabo,23.158214,86.120466,2020-11-18,PRESENT,100
Catochrysops strabo,23.320618,87.220774,2021-12-31,PRESENT,166
Catochrysops strabo,23.71447,88.224208,2021-02-27,PRESENT,77
Catochrysops strabo,23.830845,80.407227,2015-11-20,PRESENT,13
Catochrysops strabo,23.849246,86.901981,2018-10-12,PRESENT,74
Catochrysops strabo,24.43202,92.330689,2020-03-19,PRESENT,199
Catochrysops strabo,25.2144,75.834,2024-05-01,PRESENT,24
Catochrysops strabo,25.2329,75.8386,2024-04-25,PRESENT,206
Catochrysops strabo,26.090621,91.753757,2022-03-26,PRESENT,77
Catochrysops strabo,26.433372,89.902541,2020-03-07,PRESENT,136
Catochrysops strabo,26.700769,89.025786,2022-04-08,PRESENT,38
Catochrysops strabo,28.8719,79.6292,2023-09-26,PRESENT,36
Catopsilia pomona,8.68425,77.135411,2022-06-09,PRESENT,65
Catopsilia pomona,8.803958,76.701182,2021-09-19,PRESENT,113
Catopsilia pomona,8.975063,77.149445,2019-12-29,PRESENT,6
Catopsilia pomona,9.369502,76.460342,2014-07-25,PRESENT,30
Catopsilia pomona,9.654056,76.748413,2013-11-16,PRESENT,72
Catopsilia pomona,9.878191,76.303867,2021-09-02,PRESENT,119
Catopsilia pomona,10.179688,76.429888,2020-01-09,PRESENT,88
Catopsilia pomona,10.322418,76.356493,2020-10-02,PRESENT,34
Catopsilia pomona,10.746495,77.521446,2016-04-27,PRESENT,45
Catopsilia pomona,11.016845,76.955832,2024-02-15,PRESENT,34
Catopsilia pomona,11.302785,76.938339,2019-11-11,PRESENT,85
Catopsilia pomona,11.410204,76.695032,2020-08-28,PRESENT,64
Catopsilia pomona,11.683367,78.181847,2020-09-26,PRESENT,108
Catopsilia pomona,11.684189,78.177114,2020-09-27,PRESENT,202
Catopsilia pomona,11.687692,78.170986,2020-09-17,PRESENT,71
Catopsilia pomona,11.722486,78.179058,2020-09-19,PRESENT,152
Catopsilia pomona,11.734461,78.202039,2021-07-31,PRESENT,55
Catopsilia pomona,11.772135,75.920194,2020-09-29,PRESENT,140
Catopsilia pomona,11.774792,78.209705,2021-04-12,PRESENT,26
Catopsilia pomona,12.6773,77.9096,2023-09-08,PRESENT,109
Catopsilia pomona,12.882341,77.556129,2013-02-17,PRESENT,90
Catopsilia pomona,12.923037,77.582916,2020-10-07,PRESENT,195
Catopsilia pomona,12.971599,77.594566,2015-07-28,PRESENT,171
Catopsilia pomona,12.985548,77.7123,2023-09-13,PRESENT,7
Catopsilia pomona,13.037322,80.212312,2020-03-21,PRESENT,32
Catopsilia pomona,13.352155,78.005268,2022-08-20,PRESENT,150
Catopsilia pomona,13.374938,78.140938,2023-09-17,PRESENT,19
Catopsilia pomona,14.614234,74.831197,2019-12-07,PRESENT,125
Catopsilia pomona,14.619639,74.844077,2019-06-08,PRESENT,12
Catopsilia pomona,15.390794,73.874886,2013-09-25,PRESENT,19
Catopsilia pomona,18.254551,74.072609,2019-09-30,PRESENT,149
Catopsilia pomona,18.9565,72.8057,2022-09-05,PRESENT,130
Catopsilia pomona,18.9569,72.8046,2023-09-23,PRESENT,22
Catopsilia pomona,18.986601,73.267899,2011-10-01,PRESENT,50
Catopsilia pomona,19.0523,72.8632,2023-09-02,PRESENT,210
Catopsilia pomona,19.128406,72.925254,2020-07-05,PRESENT,68
Catopsilia pomona,19.214706,72.910622,2012-11-05,PRESENT,14
Catopsilia pomona,21.3151,72.8772,2022-03-25,PRESENT,187
Catopsilia pomona,22.512145,88.363695,2022-09-07,PRESENT,163
Catopsilia pomona,22.565088,88.339378,2013-07-18,PRESENT,201
Catopsilia pomona,22.607914,88.465367,2019-09-21,PRESENT,192
Catopsilia pomona,22.6231,75.6243,2021-09-28,PRESENT,107
Catopsilia pomona,22.791923,88.330959,2022-09-03,PRESENT,211
Catopsilia pomona,22.917767,77.722294,2021-09-11,PRESENT,164
Catopsilia pomona,22.927599,88.55049,2017-03-18,PRESENT,183
Catopsilia pomona,23.158214,86.120466,2020-11-19,PRESENT,26
Catopsilia pomona,23.520444,87.311923,2018-11-15,PRESENT,43
Catopsilia pomona,23.581524,87.191018,2019-10-13,PRESENT,15
Catopsilia pomona,23.606695,86.769201,2019-10-11,PRESENT,43
Catopsilia pomona,23.688412,87.053571,2020-10-17,PRESENT,4
Catopsilia pomona,24.43202,92.330689,2020-09-28,PRESENT,99
Catopsilia pomona,24.607288,92.383438,2008-06-16,PRESENT,74
Catopsilia pomona,24.6409,77.3137,2022-08-31,PRESENT,145
Catopsilia pomona,25.2309,75.8434,2020-09-30,PRESENT,121
Catopsilia pomona,25.2329,75.8387,2024-04-22,PRESENT,168
Catopsilia pomona,25.2333,75.8404,2020-10-07,PRESENT,58
Catopsilia pomona,25.249053,75.842421,2020-09-26,PRESENT,141
Catopsilia pomona,25.589701,91.87582,2020-09-25,PRESENT,60
Catopsilia pomona,26.014657,91.478521,2022-05-18,PRESENT,143
Catopsilia pomona,26.093611,91.78167,2018-01-20,PRESENT,37
Catopsilia pomona,26.523852,93.962337,2021-07-13,PRESENT,14
Catopsilia pomona,26.913804,75.732348,2020-09-01,PRESENT,199
Catopsilia pomona,26.963,75.7998,2023-09-09,PRESENT,208
Catopsilia pomona,27.011,94.3369,2022-02-17,PRESENT,162
Catopsilia pomona,27.181394,77.999061,2020-07-15,PRESENT,127
Catopsilia pomona,28.561531,77.03141,2014-04-06,PRESENT,18
Catopsilia pomona,29.2829,79.5481,2023-09-11,PRESENT,84
Catopsilia pomona,30.538994,75.955033,2017-08-21,PRESENT,39
Catopsilia pyranthe,8.452554,76.974388,2014-05-10,PRESENT,24
Catopsilia pyranthe,8.56721,76.990228,2020-09-25,PRESENT,6
Catopsilia pyranthe,9.542276,76.326099,2020-09-05,PRESENT,150
Catopsilia pyranthe,9.931233,76.267304,2021-10-02,PRESENT,147
Catopsilia pyranthe,9.981636,76.299884,2018-07-11,PRESENT,94
Catopsilia pyranthe,10.313906,76.263573,2019-11-22,PRESENT,30
Catopsilia pyranthe,10.511146,76.258424,2020-09-19,PRESENT,176
Catopsilia pyranthe,11.681389,78.176111,2020-09-25,PRESENT,100
Catopsilia pyranthe,11.6833,78.1804,2021-09-23,PRESENT,72
Catopsilia pyranthe,11.685547,78.176286,2020-09-29,PRESENT,108
Catopsilia pyranthe,11.686033,78.175011,2020-09-25,PRESENT,176
Catopsilia pyranthe,11.686075,78.174969,2020-09-25,PRESENT,164
Catopsilia pyranthe,11.6875,78.1711,2021-09-25,PRESENT,192
Catopsilia pyranthe,11.710535,78.190286,2021-09-09,PRESENT,6
Catopsilia pyranthe,12.081103,75.60135,2020-10-01,PRESENT,22
Catopsilia pyranthe,12.29581,76.639381,2020-10-03,PRESENT,183
Catopsilia pyranthe,12.769708,77.875673,2023-08-19,PRESENT,11
Catopsilia pyranthe,12.77012,77.567772,2011-11-26,PRESENT,23
Catopsilia pyranthe,13.066574,77.574257,2019-11-06,PRESENT,53
Catopsilia pyranthe,13.3749,77.1406,2023-09-19,PRESENT,152
Catopsilia pyranthe,13.664317,77.208899,2022-09-12,PRESENT,205
Catopsilia pyranthe,14.606078,74.848429,2019-06-07,PRESENT,63
Catopsilia pyranthe,14.619639,74.844077,2018-10-13,PRESENT,108
Catopsilia pyranthe,14.964311,74.712077,2019-07-12,PRESENT,39
Catopsilia pyranthe,18.980478,73.262711,2017-12-01,PRESENT,3
Catopsilia pyranthe,18.985037,73.28923,2015-12-01,PRESENT,182
Catopsilia pyranthe,18.986057,73.76844,2013-10-20,PRESENT,37
Catopsilia pyranthe,19.018236,73.279388,2017-12-01,PRESENT,165
Catopsilia pyranthe,21.396858,72.676478,2021-07-17,PRESENT,42
Catopsilia pyranthe,21.769949,88.231513,2023-11-10,PRESENT,25
Catopsilia pyranthe,22.309804,87.89274,2020-11-14,PRESENT,137
Catopsilia pyranthe,22.558687,88.291121,2017-12-20,PRESENT,187
Catopsilia pyranthe,22.739138,88.435072,2023-07-11,PRESENT,57
Catopsilia pyranthe,22.791923,88.330959,2013-07-20,PRESENT,207
Catopsilia pyranthe,22.802798,88.333968,2023-11-11,PRESENT,202
Catopsilia pyranthe,23.320618,87.220774,2023-09-25,PRESENT,180
Catopsilia pyranthe,23.338641,87.230731,2023-09-25,PRESENT,113
Catopsilia pyranthe,23.382956,87.16005,2023-08-17,PRESENT,156
Catopsilia pyranthe,23.472041,87.301114,2018-09-02,PRESENT,151
Catopsilia pyranthe,23.649165,88.123913,2023-09-24,PRESENT,130
Catopsilia pyranthe,24.352674,92.344815,2020-03-12,PRESENT,195
Catopsilia pyranthe,24.6507,77.3201,2022-09-13,PRESENT,6
Catopsilia pyranthe,25.097245,76.001508,2022-09-09,PRESENT,9
Catopsilia pyranthe,25.113162,75.857753,2022-09-16,PRESENT,112
Catopsilia pyranthe,25.179964,75.828701,2021-09-19,PRESENT,58
Catopsilia pyranthe,25.196466,75.791482,2022-09-03,PRESENT,1
Catopsilia pyranthe,25.255701,82.987683,2021-09-22,PRESENT,131
Catopsilia pyranthe,25.98606,90.786566,2021-09-02,PRESENT,30
Catopsilia pyranthe,26.055857,91.601944,2016-02-21,PRESENT,17
Catopsilia pyranthe,26.191947,81.025776,2023-08-12,PRESENT,18
Catopsilia pyranthe,26.273894,73.030741,2020-09-25,PRESENT,98
Catopsilia pyranthe,26.588917,94.056771,2020-08-02,PRESENT,79
Catopsilia pyranthe,26.722933,89.604309,2020-11-05,PRESENT,152
Catopsilia pyranthe,26.8545,75.8043,2023-09-25,PRESENT,151
Catopsilia pyranthe,27.102657,88.835449,2019-06-21,PRESENT,147
Catopsilia pyranthe,28.704059,77.10249,2020-10-05,PRESENT,151
Catopsilia pyranthe,28.915764,79.50968,2021-08-31,PRESENT,50
Catopsilia pyranthe,29.2829,79.5481,2023-09-11,PRESENT,191
Catopsilia pyranthe,33.292394,74.30945,2020-09-15,PRESENT,34
Catopsilia pyranthe,33.295871,74.307421,2020-09-23,PRESENT,3
Catopsilia pyranthe,33.339177,74.321523,2020-09-13,PRESENT,149
Catreus wallichii,29.423611,79.426941,2013-04-21,PRESENT,199
Catunaregam spinosa,10.3102,79.8353,2023-10-13,PRESENT,62
Catunaregam spinosa,15.792571,74.439586,2024-05-11,PRESENT,77
Caulerpa racemosa,11.595615,92.607964,2014-03-29,PRESENT,33
Causonis trifolia,13.169722,80.207222,2014-07-27,PRESENT,110
Causonis trifolia,19.9788,85.599,2023-11-30,PRESENT,43
Cecropis daurica,10.549194,76.283371,2013-04-04,PRESENT,123
Cecropis daurica,11.664325,78.146014,2019-01-22,PRESENT,154
Cecropis daurica,12.81819,77.637863,2013-10-20,PRESENT,154
Cecropis daurica,15.390042,73.87735,2014-06-08,PRESENT,194
Cecropis daurica,15.39407,73.879929,2013-09-28,PRESENT,147
Cecropis daurica,20.193781,79.340027,2017-06-06,PRESENT,204
Cecropis daurica,29.380255,80.005821,2012-05-23,PRESENT,46
Cecropis daurica,29.897064,79.608444,2017-06-06,PRESENT,20
Ceiba pentandra,11.927863,79.823143,2014-03-23,PRESENT,184
Ceiba pentandra,12.884103,80.191566,2013-03-23,PRESENT,143
Ceiba pentandra,12.925007,77.593803,2014-11-23,PRESENT,175
Ceiba pentandra,12.952461,77.586342,2014-09-13,PRESENT,104
Ceiba pentandra,13.03441,77.551331,2018-04-29,PRESENT,50
Ceiba pentandra,20.1836,85.6186,2023-12-12,PRESENT,186
Ceiba pentandra,22.0905,88.7628,2022-04-18,PRESENT,165
Celaenorrhinus ambareesa,18.540813,73.453217,2011-09-14,PRESENT,68
Celaenorrhinus ambareesa,18.962999,73.262711,2011-09-01,PRESENT,184
Celaenorrhinus ambareesa,19.018236,73.279388,2012-01-01,PRESENT,192
Celaenorrhinus aurivittata,24.376238,92.355667,2020-09-28,PRESENT,18
Celaenorrhinus leucocera,14.948889,74.696389,2019-11-17,PRESENT,127
Celaenorrhinus leucocera,14.949167,74.696667,2019-11-03,PRESENT,47
Celaenorrhinus leucocera,18.962999,73.262711,2011-09-01,PRESENT,110
Celaenorrhinus leucocera,18.986601,73.267899,2011-09-01,PRESENT,28
Celaenorrhinus leucocera,26.722933,89.604309,2020-11-05,PRESENT,121
Celaenorrhinus leucocera,30.316495,78.032192,2019-09-02,PRESENT,154
Celaenorrhinus munda,30.543278,78.182111,2022-05-08,PRESENT,32
Celaenorrhinus putra,26.722933,89.604309,2020-11-06,PRESENT,108
Celaenorrhinus ratna,27.545063,93.895975,2018-09-23,PRESENT,210
Celastrina argiolus,29.600957,79.666954,2021-11-17,PRESENT,41
Celastrina huegeli,30.465218,78.012733,2019-09-03,PRESENT,197
Celastrina lavendularis,18.9575,72.8048,2023-09-23,PRESENT,157
Celastrina lavendularis,19.0463,72.8683,2023-09-10,PRESENT,48
Celastrina lavendularis,26.689423,94.341103,2018-04-18,PRESENT,30
Celastrina lavendularis,26.699424,89.617713,2019-03-20,PRESENT,97
Celastrina lavendularis,27.372426,88.222991,2019-08-11,PRESENT,73
Celastrina lavendularis,27.40827,93.737531,2018-09-21,PRESENT,95
Celastrina lavendularis,27.528611,96.387693,2018-04-27,PRESENT,91
Celastrus paniculatus,11.835275,75.839096,2013-05-25,PRESENT,188
Celastrus paniculatus,14.313036,75.722435,2015-04-26,PRESENT,160
Celastrus paniculatus,18.386293,73.650116,2017-07-05,PRESENT,179
Celastrus paniculatus,18.508957,73.847778,2014-08-02,PRESENT,101
Celastrus paniculatus,20.040043,73.684135,2012-04-29,PRESENT,41
Celosia argentea,9.810457,76.800636,2009-11-28,PRESENT,53
Celosia argentea,18.243,74.1052,2023-10-21,PRESENT,156
Celosia argentea,19.9681,85.8733,2023-10-22,PRESENT,9
Celosia argentea,22.7326,77.7374,2023-11-14,PRESENT,205
Celosia argentea,22.88976,88.334862,2023-07-22,PRESENT,136
Celtis philippensis,8.68834,77.309471,2018-02-07,PRESENT,115
Celtis tetrandra,11.446826,76.677307,2018-02-24,PRESENT,47
Celtis timorensis,12.224535,75.649574,2018-02-19,PRESENT,125
Cenchrus pedicellatus,13.123353,77.592193,2023-11-25,PRESENT,6
Cenchrus setaceus,15.390042,73.87735,2013-09-06,PRESENT,146
Centella asiatica,8.918449,77.174398,2023-04-01,PRESENT,134
Centella asiatica,8.9895,76.8503,2020-11-14,PRESENT,139
Centella asiatica,9.088564,76.491302,2013-03-22,PRESENT,70
Centella asiatica,9.463289,76.66726,2020-09-14,PRESENT,122
Centella asiatica,9.596133,76.512294,2020-08-16,PRESENT,209
Centella asiatica,24.703642,92.762581,2018-03-12,PRESENT,132
Centella asiatica,25.133112,93.018822,2018-04-20,PRESENT,44
Centropus bengalensis,24.43202,92.330688,2008-12-01,PRESENT,193
Centropus bengalensis,24.563362,93.763161,2013-12-03,PRESENT,79
Centropus bengalensis,24.607288,92.383438,2013-09-01,PRESENT,198
Centropus bengalensis,26.67944,90.9972,2017-07-04,PRESENT,147
Centropus sinensis,8.093077,77.55275,2013-06-06,PRESENT,195
Centropus sinensis,8.487494,76.948624,2012-09-21,PRESENT,174
Centropus sinensis,9.9241,76.7694,2023-01-11,PRESENT,43
Centropus sinensis,10.292274,76.165332,2020-11-22,PRESENT,153
Centropus sinensis,10.549229,76.236855,2013-09-07,PRESENT,127
Centropus sinensis,11.016845,76.955833,2012-06-26,PRESENT,103
Centropus sinensis,11.404942,76.333336,2020-10-10,PRESENT,115
Centropus sinensis,11.572177,76.642715,2022-02-12,PRESENT,68
Centropus sinensis,12.275803,76.882185,2017-10-17,PRESENT,192
Centropus sinensis,12.677502,77.91263,2024-01-12,PRESENT,13
Centropus sinensis,12.868266,77.563375,2022-10-09,PRESENT,73
Centropus sinensis,13.072571,77.55838,2013-01-25,PRESENT,114
Centropus sinensis,13.087367,77.609932,2012-10-22,PRESENT,71
Centropus sinensis,14.73401,74.758211,2019-06-21,PRESENT,42
Centropus sinensis,15.283093,73.962646,2012-07-04,PRESENT,126
Centropus sinensis,15.39113,73.87352,2013-09-08,PRESENT,172
Centropus sinensis,16.631464,73.355949,2013-08-15,PRESENT,98
Centropus sinensis,16.678787,74.266205,2014-01-02,PRESENT,108
Centropus sinensis,16.688749,74.210808,2013-06-17,PRESENT,179
Centropus sinensis,18.235264,73.580639,2023-08-13,PRESENT,124
Centropus sinensis,20.197616,85.439786,2024-04-01,PRESENT,85
Centropus sinensis,21.392862,79.326843,2017-03-23,PRESENT,128
Centropus sinensis,23.793598,91.273529,2017-04-17,PRESENT,117
Centropus sinensis,24.630636,73.570496,2012-07-24,PRESENT,206
Centropus sinensis,26.703268,92.832954,2018-03-24,PRESENT,123
Centropus sinensis,26.914698,75.731664,2014-07-03,PRESENT,136
Centropus sinensis,27.182348,77.527168,2016-02-27,PRESENT,15
Centropus sinensis,27.908904,78.066976,2024-01-26,PRESENT,192
Centrosema pubescens,11.474,76.0563,2022-11-08,PRESENT,114
Centrosema pubescens,13.170984,80.199112,2015-01-26,PRESENT,9
Centrosema pubescens,17.602589,81.714302,2011-04-10,PRESENT,95
Centrosema pubescens,19.052258,72.862764,2022-04-06,PRESENT,35
Centrosema virginianum,9.894276,76.308082,2020-11-21,PRESENT,97
Ceodes grandis,10.7825,76.0114,2020-12-05,PRESENT,102
Cephonodes hylas,11.353002,76.79591,2024-01-03,PRESENT,1
Cephonodes hylas,13.069559,80.248512,2016-07-26,PRESENT,93
Cephonodes hylas,17.385044,78.486671,2009-06-28,PRESENT,28
Cephonodes hylas,26.91457,75.731865,2015-06-05,PRESENT,197
Cepora nadina,12.20249,75.814173,2012-11-10,PRESENT,129
Cepora nadina,26.708536,91.103272,2021-04-04,PRESENT,54
Cepora nadina,27.098356,92.817829,2018-09-28,PRESENT,16
Cepora nerissa,10.323591,76.951004,2012-07-12,PRESENT,191
Cepora nerissa,11.683845,78.165564,2021-05-18,PRESENT,77
Cepora nerissa,11.6859,78.176,2021-03-04,PRESENT,179
Cepora nerissa,11.864554,78.127085,2020-09-18,PRESENT,144
Cepora nerissa,12.334757,75.112213,2015-03-04,PRESENT,104
Cepora nerissa,12.620782,80.194489,2019-08-24,PRESENT,145
Cepora nerissa,12.769708,77.875673,2023-08-19,PRESENT,103
Cepora nerissa,12.805115,77.570541,2013-11-09,PRESENT,1
Cepora nerissa,12.920589,77.294434,2016-07-02,PRESENT,125
Cepora nerissa,14.464409,75.921758,2022-09-09,PRESENT,104
Cepora nerissa,14.619639,74.844077,2018-11-09,PRESENT,4
Cepora nerissa,14.949167,74.696667,2019-11-27,PRESENT,50
Cepora nerissa,17.329172,78.404274,2012-05-12,PRESENT,26
Cepora nerissa,18.742416,72.919567,2023-11-09,PRESENT,76
Cepora nerissa,18.9568,72.8051,2023-09-09,PRESENT,55
Cepora nerissa,19.004379,73.282455,2012-01-01,PRESENT,105
Cepora nerissa,19.007584,73.078691,2019-09-29,PRESENT,113
Cepora nerissa,19.0464,72.8675,2022-09-07,PRESENT,55
Cepora nerissa,21.022466,75.565515,2023-09-04,PRESENT,18
Cepora nerissa,22.412511,88.418577,2017-12-09,PRESENT,103
Cepora nerissa,22.572646,88.363895,2018-04-09,PRESENT,164
Cepora nerissa,22.688497,88.321173,2023-11-06,PRESENT,181
Cepora nerissa,22.746128,77.719353,2012-12-02,PRESENT,32
Cepora nerissa,22.888719,87.791035,2016-07-05,PRESENT,113
Cepora nerissa,22.973122,86.854657,2019-08-31,PRESENT,194
Cepora nerissa,23.200277,86.126732,2017-07-01,PRESENT,188
Cepora nerissa,23.592035,87.219924,2021-07-15,PRESENT,204
Cepora nerissa,23.649165,88.123913,2023-09-24,PRESENT,23
Cepora nerissa,23.849246,86.901981,2020-05-21,PRESENT,192
Cepora nerissa,26.202281,91.739281,2022-06-19,PRESENT,197
Cepora nerissa,27.445472,96.535809,2021-09-26,PRESENT,32
Cepora nerissa,28.530907,77.180149,2022-11-19,PRESENT,178
Ceratopteris thalictroides,13.170984,80.199112,2015-03-29,PRESENT,130
